sample_idx,sample_lat,sample_lng,place_id,hosp_name,hosp_addr,hosp_lat,hosp_lng,dist_m,dur_s,name,address,lat,lng
24,40.51584894216461,117.01252577157966,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,66413,3573,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
25,40.09005633518952,116.61312454456696,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,26066,1688,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
26,40.11382300179746,117.253445424548,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,60879,3167,Yinggezhuang,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088
27,39.64851421036366,116.35630524113851,ChIJ6UWQOwhK8DURh0MTV3j_a_M,50,"Q82Q+VFR, Xing Feng Da Jie, Da Xing Qu",39.752236,116.33865,20763,1453,Guozhen Special,"Q82Q+VFR, Xing Feng Da Jie, Da Xing Qu",39.752236,116.33865
28,40.23680770927735,116.50159906607652,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,6054,614,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
29,40.58331262063743,116.92086332166043,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,103699,5818,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
30,40.52653723634172,117.08916429189766,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,67944,3382,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
31,40.6465881077332,116.28010712186445,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,59155,5966,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
32,40.63143682967138,116.3110582152708,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,62655,6563,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
33,40.42006396228046,115.86608908518848,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,17501,1972,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
34,40.1498720610663,116.0366222161036,ChIJEyNA_u758DURekxQ8BSbXwc,41,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334,23687,1454,Shahe Town Health Center,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334
35,40.52688282829355,116.83673172089652,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,68191,4145,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
36,39.94609968947234,116.65313399738498,ChIJjyG26w2o8TURhzjWfAXnTGw,20,"XHHX+Q32, Chaoyang",39.979384,116.597632,11551,1577,楼梓庄乡计划生育林,"XHHX+Q32, Chaoyang",39.979384,116.597632
37,40.45597930383179,117.20551611463614,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,75491,4196,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
38,40.57992771487172,117.23995958751956,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,97210,4775,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
39,40.838395196086736,116.53238111889604,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,73473,7283,Beijing Xinghua Hospital,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842
40,40.37528987229125,117.03293035413743,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,55346,2550,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
41,40.561075085506815,116.9157745019454,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,102137,5497,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
42,40.66923982404501,116.32843197428409,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,64158,6389,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
43,40.87893208119707,116.64374983894471,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,81207,8517,Beijing Xinghua Hospital,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842
44,39.77880583699379,116.39053915096228,ChIJnUWhf3FL8DURoqelD6MNbA8,5,"R93J+F9M, 南苑, Nan Yuan Xi Lu, Feng Tai Qu",39.803708,116.380913,3933,541,Aerospace Hospital General Hongfangzi Branch,"R93J+F9M, 南苑, Nan Yuan Xi Lu, Feng Tai Qu",39.803708,116.380913
45,39.63929659068221,115.99977989336529,ChIJwRC8LDdP8DURWwmXleGZ6CU,3,"V735+XXM, 卢沟桥, Wu Li Dian Nan Lu, Feng Tai Qu",39.854952,116.259927,41883,2884,Wulidian Community Health Service Station,"V735+XXM, 卢沟桥, Wu Li Dian Nan Lu, Feng Tai Qu",39.854952,116.259927
46,40.251222217575474,116.39888587378142,ChIJXc8p43zh8DURKqkmrNLN6mQ,33,"79M7+H2F, An Si Lu, Chang Ping Qu",40.283949,116.362544,7252,494,Beijing Changping Xingshouzhen Xiazhuang Health Center,"79M7+H2F, An Si Lu, Chang Ping Qu",40.283949,116.362544
47,40.64865590759052,116.45729988684418,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,55354,5855,长陵镇北庄社区卫生站,"989W+732, Changping District",40.36813900000001,116.345146
48,39.9418876341283,116.50132137488312,ChIJ5_xywGCs8TURqCdLkM9ZRgE,37,"251 Tuan Jie Hu Bei Lu, Tuanjiehu, Chao Yang Qu",39.931348,116.471124,3895,907,Beijing Obstetrics Gynecology Hospital,"251 Tuan Jie Hu Bei Lu, Tuanjiehu, Chao Yang Qu",39.931348,116.471124
49,40.706791452775136,116.63965759195592,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,53809,5365,Beijing Xinghua Hospital,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842
50,40.5611214178126,116.61127286506375,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,66740,4676,长陵镇北庄社区卫生站,"989W+732, Changping District",40.36813900000001,116.345146
51,40.46646371481734,116.31528942823849,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,19043,1542,长陵镇北庄社区卫生站,"989W+732, Changping District",40.36813900000001,116.345146
52,40.32440094704921,116.75476332343656,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,32294,1651,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
53,40.65421821733164,117.44004969835991,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,117956,5833,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
54,40.1076994512148,116.99082130365814,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,39510,2738,Yinggezhuang,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088
55,39.8796812264842,116.46688638317676,ChIJmRjRa5my8TURWUwM2bMVuBs,40,"VCCX+V4C, 广渠门南滨河路, Chao Yang Qu, Bei Jing Shi",39.872198,116.44776,3148,728,Chinese Academy of Medical Sciences Cancer Hospital,"VCCX+V4C, 广渠门南滨河路, Chao Yang Qu, Bei Jing Shi",39.872198,116.44776
56,40.75673589401729,116.57750893720268,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,62213,6025,Beijing Xinghua Hospital,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842
57,39.88955709623104,115.574991274946,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,82220,6741,Heng'antang,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788
58,39.86452769865592,116.06502240924988,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,20627,1300,Kezhihao,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913
59,40.53408216277554,116.77170728333692,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,76121,4814,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
60,39.73397610398549,116.79237317269175,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,42504,1928,Shibalidian Community Health Service Center,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071
61,40.111748955881865,116.25651580762484,ChIJg0ActZb38DURy-E7y5GNBys,47,"4677+F3C, Shang Zhuang Lu, Hai Dian Qu",40.113689,116.212635,6361,893,"Shangzhuang Health Center, Haidian District, Beijing","4677+F3C, Shang Zhuang Lu, Hai Dian Qu",40.113689,116.212635
62,39.68482867396975,116.63509975319856,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,30065,2492,Shibalidian Community Health Service Center,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071
63,39.95108950584867,116.67319675334082,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,20714,1628,Yinggezhuang,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088
64,39.91839301404279,116.5851073882701,ChIJoR-EfPyo8TURNcXbOrlPCaI,1,"XH48+WG3, Chaoyang",39.957266,116.566307,6801,953,Kanggezhuang,"XH48+WG3, Chaoyang",39.957266,116.566307
65,40.31993132578652,116.13762735735824,ChIJEyNA_u758DURekxQ8BSbXwc,41,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334,30404,2041,Shahe Town Health Center,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334
66,40.20416940811662,116.92972525780856,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,35124,3430,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
67,40.63574640798691,117.412667303411,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,118652,6007,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
68,40.501248308549386,117.14444565292852,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,81846,3824,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
69,40.63242611360793,117.22565467048136,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,100628,4351,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
70,40.22639254544013,116.9080014060708,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,33907,3631,Beijing Xinghua Hospital,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842
71,40.630230818441504,117.40853460272052,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,115077,5710,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
72,40.2889082015594,116.83793263628417,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,47552,2824,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
73,39.72282080992567,116.71591734499091,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,33264,1874,Shibalidian Community Health Service Center,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071
74,40.62879412531414,116.81530490554756,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,83603,5328,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
75,40.04314979936841,115.89587819016997,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,35675,3438,Heng'antang,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788
76,39.94008296809639,116.6180928005896,ChIJjyG26w2o8TURhzjWfAXnTGw,20,"XHHX+Q32, Chaoyang",39.979384,116.597632,5509,573,楼梓庄乡计划生育林,"XHHX+Q32, Chaoyang",39.979384,116.597632
77,39.85833759042,115.7621990970309,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,68112,5147,Kezhihao,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913
78,40.58013964938386,116.10104787300976,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,21810,2367,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
79,40.1686059707276,116.30428717373422,ChIJEyNA_u758DURekxQ8BSbXwc,41,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334,9748,885,Shahe Town Health Center,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334
80,39.77260494878778,115.65605487316084,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,98563,10361,Kezhihao,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913
81,40.04613856191287,116.146740413273,ChIJV6Im_O5X8DURchGQC9L8X0Y,53,"369W+F6H, 永丰, Yong Feng Lu, Hai Dian Qu",40.06868300000001,116.245617,13063,1585,"Yongfeng Health Centre, Haidian District, Beijing","369W+F6H, 永丰, Yong Feng Lu, Hai Dian Qu",40.06868300000001,116.245617
82,40.10065460616228,116.49743614224576,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,17910,1197,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
83,40.13810578695278,116.4225316051322,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,21437,1600,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
84,39.51461602489411,116.26243349885245,ChIJ6UWQOwhK8DURh0MTV3j_a_M,50,"Q82Q+VFR, Xing Feng Da Jie, Da Xing Qu",39.752236,116.33865,34531,2088,Guozhen Special,"Q82Q+VFR, Xing Feng Da Jie, Da Xing Qu",39.752236,116.33865
85,40.037781525045695,115.50236994403303,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,90762,7509,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
86,40.41660755408965,116.59035206437724,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,19394,2737,Beijing Xinghua Hospital,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842
87,40.374667662433126,116.0359910539921,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,12550,1679,Beijing Police Hospital Yanqing Branch,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787
88,39.75462068471401,116.72981044229174,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,32986,1748,Shibalidian Community Health Service Center,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071
89,39.971469235919386,116.74197317326204,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,18723,1619,Yinggezhuang,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088
90,40.14313304931783,117.04491937525962,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,49198,3017,Yinggezhuang,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088
91,40.30003245692488,116.36977422549997,ChIJXc8p43zh8DURKqkmrNLN6mQ,33,"79M7+H2F, An Si Lu, Chang Ping Qu",40.283949,116.362544,2972,490,Beijing Changping Xingshouzhen Xiazhuang Health Center,"79M7+H2F, An Si Lu, Chang Ping Qu",40.283949,116.362544
92,39.61741982732435,115.68968408176993,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,81370,4294,Heng'antang,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788
93,40.28038960943319,116.9193911012794,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,52439,3330,Banqiao Community Health Service Center,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271
94,40.35016022949302,116.2776839278666,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,7102,689,长陵镇北庄社区卫生站,"989W+732, Changping District",40.36813900000001,116.345146
