sample_idx,sample_lat,sample_lng,place_id,hosp_name,hosp_addr,hosp_lat,hosp_lng,dist_m,dur_s
43,40.87893208119707,116.64374983894471,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,81207,8517
44,39.77880583699379,116.39053915096227,ChIJnUWhf3FL8DURoqelD6MNbA8,5,"R93J+F9M, 南苑, Nan Yuan Xi Lu, Feng Tai Qu",39.803708,116.380913,3933,541
45,39.63929659068221,115.99977989336529,ChIJwRC8LDdP8DURWwmXleGZ6CU,3,"V735+XXM, 卢沟桥, Wu Li Dian Nan Lu, Feng Tai Qu",39.854952,116.259927,41883,2884
46,40.251222217575474,116.39888587378142,ChIJXc8p43zh8DURKqkmrNLN6mQ,33,"79M7+H2F, An Si Lu, Chang Ping Qu",40.283949,116.362544,7252,494
47,40.64865590759052,116.45729988684418,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,55354,5855
48,39.9418876341283,116.50132137488313,ChIJ5_xywGCs8TURqCdLkM9ZRgE,37,"251 Tuan Jie Hu Bei Lu, Tuanjiehu, Chao Yang Qu",39.931348,116.471124,3895,907
49,40.706791452775136,116.63965759195592,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,53809,5365
50,40.5611214178126,116.61127286506375,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,66740,4676
51,40.46646371481734,116.31528942823847,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,19043,1542
52,40.32440094704921,116.75476332343656,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,32294,1651
53,40.65421821733164,117.44004969835991,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,117956,5833
54,40.1076994512148,116.99082130365814,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,39510,2738
55,39.8796812264842,116.46688638317676,ChIJmRjRa5my8TURWUwM2bMVuBs,40,"VCCX+V4C, 广渠门南滨河路, Chao Yang Qu, Bei Jing Shi",39.872198,116.44776,3148,728
56,40.75673589401729,116.57750893720267,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,62213,6025
57,39.889557096231044,115.57499127494599,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,82220,6741
58,39.86452769865592,116.06502240924988,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,20627,1300
59,40.53408216277554,116.77170728333691,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,76121,4814
60,39.73397610398549,116.79237317269175,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,42504,1928
61,40.111748955881865,116.25651580762484,ChIJg0ActZb38DURy-E7y5GNBys,47,"4677+F3C, Shang Zhuang Lu, Hai Dian Qu",40.113689,116.212635,6361,893
62,39.68482867396975,116.63509975319856,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,30065,2492
63,39.95108950584867,116.67319675334082,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,20714,1628
64,39.918393014042785,116.5851073882701,ChIJoR-EfPyo8TURNcXbOrlPCaI,1,"XH48+WG3, Chaoyang",39.957266,116.566307,6801,953
65,40.31993132578652,116.13762735735824,ChIJEyNA_u758DURekxQ8BSbXwc,41,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334,30404,2041
66,40.20416940811662,116.92972525780857,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,35124,3430
67,40.63574640798691,117.41266730341101,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,118652,6007
68,40.501248308549386,117.14444565292851,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,81846,3824
69,40.63242611360793,117.22565467048136,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,100628,4351
70,40.22639254544013,116.90800140607081,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,33907,3631
71,40.630230818441504,117.40853460272052,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,115077,5710
72,40.2889082015594,116.83793263628415,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,47552,2824
73,39.722820809925665,116.71591734499091,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,33264,1874
74,40.62879412531414,116.81530490554756,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,83603,5328
75,40.04314979936841,115.89587819016995,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,35675,3438
76,39.94008296809639,116.6180928005896,ChIJjyG26w2o8TURhzjWfAXnTGw,20,"XHHX+Q32, Chaoyang",39.979384,116.597632,5509,573
77,39.85833759042,115.7621990970309,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,68112,5147
78,40.58013964938386,116.10104787300975,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,21810,2367
79,40.1686059707276,116.30428717373422,ChIJEyNA_u758DURekxQ8BSbXwc,41,"46WW+24W, 满白路, Chang Ping Qu",40.1451116,116.245334,9748,885
80,39.77260494878778,115.65605487316083,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,98563,10361
81,40.04613856191287,116.146740413273,ChIJV6Im_O5X8DURchGQC9L8X0Y,53,"369W+F6H, 永丰, Yong Feng Lu, Hai Dian Qu",40.06868300000001,116.245617,13063,1585
82,40.10065460616228,116.49743614224575,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,17910,1197
83,40.13810578695278,116.4225316051322,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,21437,1600
84,39.51461602489411,116.26243349885243,ChIJ6UWQOwhK8DURh0MTV3j_a_M,50,"Q82Q+VFR, Xing Feng Da Jie, Da Xing Qu",39.752236,116.33865,34531,2088
85,40.037781525045695,115.50236994403305,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,90762,7509
86,40.416607554089644,116.59035206437723,ChIJc-eiHd888TURJQ65dWPYDjU,58,"怀柔镇富乐小区南里1号, Hu Guang Bei Jie, Huai Rou Qu",40.332671,116.627842,19394,2737
87,40.374667662433126,116.0359910539921,ChIJE953HCq-8DURaqhfh3tXEvc,4,"CXXQ+HCW, 延庆镇, 育仁巷, Yan Qing Qu",40.4489992,115.9885787,12550,1679
88,39.75462068471401,116.72981044229174,ChIJb7VmXmiy8TUROkg3fSqAyZE,51,"VF3J+82P, Da Yang Fang Lu, Chao Yang Qu",39.853344,116.480071,32986,1748
89,39.971469235919386,116.74197317326205,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,18723,1619
90,40.14313304931783,117.04491937525962,ChIJs3mzKhQJ8TURVXBluZRWihs,16,"2MJF+96W, Tong Shun Lu, Shun Yi Qu",40.030985,116.673088,49198,3017
91,40.30003245692488,116.36977422549995,ChIJXc8p43zh8DURKqkmrNLN6mQ,33,"79M7+H2F, An Si Lu, Chang Ping Qu",40.283949,116.362544,2972,490
92,39.61741982732435,115.68968408176993,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,81370,4294
93,40.280389609433186,116.9193911012794,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,52439,3330
94,40.35016022949302,116.27768392786659,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,7102,689
95,40.028259020017884,116.18031482511483,ChIJV6Im_O5X8DURchGQC9L8X0Y,53,"369W+F6H, 永丰, Yong Feng Lu, Hai Dian Qu",40.06868300000001,116.245617,10739,1501
96,40.38052322709478,116.44378299868048,ChIJE-DpGxne8DURo6e7skVaihY,35,"989W+732, Changping District",40.36813900000001,116.345146,13913,1056
97,40.50439596097942,116.96010725351886,ChIJo_5m3oQb8TUR5LQKibiSChg,31,"牛板路板桥段23号, 牛板路, Shun Yi Qu",40.210565,116.524271,100549,5856
98,39.89329818818312,116.00762437235797,ChIJp2VPx7FP8DURy156lfxy0lU,56,"V7V9+JXV, Lian Shi Dong Lu Fu Lu, Feng Tai Qu",39.894112,116.269913,26836,1929
99,39.60961102704156,115.95741285673527,ChIJzXijqBBD8DUR18pbg8pPjOs,36,"W4Q2+68V, Da Yu Hou Jie, Men Tou Gou Qu",39.938118,116.100788,50576,2745
