sample_idx,sample_lat,sample_lng,place_id,hosp_name,hosp_addr,hosp_lat,hosp_lng,dist_m,dur_s
62,31.62905566667878,121.70986811863641,ChIJY-rwFJ91sjURlJjxNZmWbxA,0,"7JW4+2R8, Jin Gao Lu, Pu Dong Xin Qu",31.295049,121.607066,64593,3807
63,31.231451747676616,121.38325564458451,ChIJz1xfDvtlsjURB-uLtYwavj0,53,"1479 Tong Pu Lu, Pu Tuo Qu",31.23366499999999,121.361775,3437,594
64,30.855360711363687,121.31406535043362,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,37734,2271
65,31.358843642039403,121.52591078511922,ChIJGYicEPhysjURqnzmEP2xUoM,42,"8FMJ+J72, Baoshan",31.334014,121.480628,7233,886
66,31.109731586746314,121.45311246169088,ChIJmYhwzpxjsjURRGIJ1smvFtk,41,"49QW+RF5, Wan Yuan Lu, Min Hang Qu",31.1395059,121.3962483,9734,1206
67,31.784867066245063,121.16341954995755,ChIJc0Fdt49zsjURg9eENcuKYcs,22,"168 Chang Hai Lu, Yang Pu Qu",31.309271,121.525418,111274,7372
68,31.08126808340014,121.76280908306143,ChIJ1efgBjB2sjURc7a1anD44UM,27,"6JF8+HHW, Pudong",31.22399699999999,121.616444,33989,2065
69,30.991742975910125,121.36927395204899,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,7969,1187
70,30.9791756210262,121.33978136482251,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,11834,1536
71,31.21797893653051,121.13295929065788,ChIJ1-3Uf35DsjURyiC-U7qu5rE,9,"85HF+FHF, Jia An Gong Lu, Jia Ding Qu",31.32868029999999,121.1739076,28744,1564
72,30.771269673783728,121.32683985640293,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,43568,2282
73,31.158240443415416,121.53300730504844,ChIJE7Ir1yZ6sjUR0zhoXvHKZlU,43,"5G9M+JG3, Dong Shu Fang Lu, Pu Dong Xin Qu",31.169019,121.533803,2299,448
74,31.70603410326987,121.419992634181,ChIJc0Fdt49zsjURg9eENcuKYcs,22,"168 Chang Hai Lu, Yang Pu Qu",31.309271,121.525418,87162,5007
75,30.927274461052743,121.7534342526646,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,43947,2386
76,31.630216058693783,121.70381564013692,ChIJY-rwFJ91sjURlJjxNZmWbxA,0,"7JW4+2R8, Jin Gao Lu, Pu Dong Xin Qu",31.295049,121.607066,63956,3693
77,30.9333632906363,121.92296124685697,ChIJB03B4d-IrTURinaim1wTuec,45,"544 Cheng Nan Lu, Chuansha, Pu Dong Xin Qu",31.190866,121.696814,44716,2507
78,30.921114624682957,121.0370598970673,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,49972,2576
79,31.774270387713116,121.33947983725068,ChIJc0Fdt49zsjURg9eENcuKYcs,22,"168 Chang Hai Lu, Yang Pu Qu",31.309271,121.525418,101036,6210
80,30.877804794939628,121.34519068442248,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,30052,1516
81,31.06093877024984,120.95173616735285,ChIJQwNCQM75sjUR8kYiToxA6Sc,59,"15弄2 Xiang Ning Bang Lu, Qing Pu Qu, Shang Hai Shi",31.10835890000001,121.0663905,15201,1083
82,31.420974454664236,121.33166683882634,ChIJM_gs9VhtsjURR89GOdi5ivw,56,"239 Yang Tai Lu, Bao Shan Qu",31.37121900000001,121.444179,18226,1583
83,31.69937500892371,121.30340418841297,ChIJc0Fdt49zsjURg9eENcuKYcs,22,"168 Chang Hai Lu, Yang Pu Qu",31.309271,121.525418,94132,5752
84,30.919475302704573,121.86813369055737,ChIJB03B4d-IrTURinaim1wTuec,45,"544 Cheng Nan Lu, Chuansha, Pu Dong Xin Qu",31.190866,121.696814,45811,2673
85,31.0943773313442,121.27731496905567,ChIJufwUBVhhsjUR8ux9fQ6VxE0,44,"三八路26号, 七宝三八路, Min Hang Qu",31.150802,121.35355,12397,1801
86,30.859904827461943,121.09439688122919,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,56349,2597
87,31.460435464274713,121.34477544780576,ChIJM_gs9VhtsjURR89GOdi5ivw,56,"239 Yang Tai Lu, Bao Shan Qu",31.37121900000001,121.444179,23395,2234
88,31.316054810252467,121.58975453056783,ChIJY-rwFJ91sjURlJjxNZmWbxA,0,"7JW4+2R8, Jin Gao Lu, Pu Dong Xin Qu",31.295049,121.607066,3906,485
89,31.26191590183048,121.64366970664345,ChIJ1efgBjB2sjURc7a1anD44UM,27,"6JF8+HHW, Pudong",31.22399699999999,121.616444,7417,557
90,30.869259133765187,121.11034632887487,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,52420,2237
91,31.35416137937826,121.59564989963268,ChIJY-rwFJ91sjURlJjxNZmWbxA,0,"7JW4+2R8, Jin Gao Lu, Pu Dong Xin Qu",31.295049,121.607066,14437,934
92,31.146480111941703,121.49957172105658,ChIJE7Ir1yZ6sjUR0zhoXvHKZlU,43,"5G9M+JG3, Dong Shu Fang Lu, Pu Dong Xin Qu",31.169019,121.533803,6169,704
93,30.858870986685645,121.80922948108231,ChIJB03B4d-IrTURinaim1wTuec,45,"544 Cheng Nan Lu, Chuansha, Pu Dong Xin Qu",31.190866,121.696814,58022,3387
94,31.817128022057897,121.1958888996937,ChIJc0Fdt49zsjURg9eENcuKYcs,22,"168 Chang Hai Lu, Yang Pu Qu",31.309271,121.525418,112340,7801
95,31.576420813868566,121.8876974418597,ChIJY-rwFJ91sjURlJjxNZmWbxA,0,"7JW4+2R8, Jin Gao Lu, Pu Dong Xin Qu",31.295049,121.607066,55004,3659
96,30.877464275427464,121.64782305766474,ChIJ8ZjleFuIsjURZmHK15ByTik,54,"2CH8+GJ8, Deng Hui Lu, Min Hang Qu",31.02879799999999,121.416568,37404,2533
97,31.125610126403856,121.58755349802388,ChIJ1efgBjB2sjURc7a1anD44UM,27,"6JF8+HHW, Pudong",31.22399699999999,121.616444,15495,1170
98,31.098088939531543,121.25023180740547,ChIJufwUBVhhsjUR8ux9fQ6VxE0,44,"三八路26号, 七宝三八路, Min Hang Qu",31.150802,121.35355,13571,1946
99,31.783980173245308,121.2511550683069,ChIJc0Fdt49zsjURg9eENcuKYcs,22,"168 Chang Hai Lu, Yang Pu Qu",31.309271,121.525418,102601,6264
